[PokaPoka @ 859848ms/32s/0m/12h, 27d/6mo/2021y] --> Beginning game startup and startup-finish
[PokaPoka @ 402328ms/33s/0m/12h, 27d/6mo/2021y] --> Mouse interacted with hotbar slot(8) --> removed from inventory
[PokaPoka @ 838683ms/33s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(162-71-198), size(50-50) @ pos(495-46)] interacted with hotbar slot(9) --> added to inventory
[PokaPoka @ 838683ms/33s/0m/12h, 27d/6mo/2021y] --> Overflow item Entity[rgb(176-159-43), size(50-50) @ pos(500.0-375.0)] interacted with hotbar slot(8) --> added to inventory
[PokaPoka @ 427077ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 443000ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 459799ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 476356ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 492256ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 506187ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 521177ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 536107ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 551068ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 567059ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 582022ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 597941ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 611939ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 628859ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 649804ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 667756ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 685714ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 701696ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 717660ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 733584ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 749537ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 765500ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 781488ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 798451ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 815361ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 831319ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 848308ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 865263ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 881189ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 898498ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 914451ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 932406ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 948365ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 964322ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 981302ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 998226ms/36s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 15218ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 32136ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 48094ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 66047ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 82034ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 101288ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 117277ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 135198ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 154151ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 172099ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 191046ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 208561ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 227759ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 244717ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 263675ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 282620ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 299571ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 316526ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 334478ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 350942ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 368927ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 385881ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 402803ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 419759ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 437742ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 456699ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 473622ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 491572ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 509558ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 528481ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 547423ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 566411ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 585321ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 603275ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 620228ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 638183ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 660124ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 679079ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 698022ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 715972ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 733926ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
[PokaPoka @ 751876ms/37s/0m/12h, 27d/6mo/2021y] --> Item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(255-255-255), size(50-50) @ pos(1230-50)]
